sample,0
0,4.600396243590971e-61
1,5.61230872819081e-61
2,8.093143224788984e-62
3,1.1632995815098707e-60
4,1.358574858257739e-59
5,1.90942885178582e-59
6,2.4434072829979973e-57
7,2.1873068685961495e-53
8,5.00765289947087e-50
9,2.9370840394630478e-46
10,7.469540101152838e-36
11,2.436691782034896e-24
12,8.336933513341591e-21
13,5.569831070962348e-17
14,3.6787474999987776e-13
15,3.8832009611211025e-61
16,3.4646361515990024e-62
17,4.504135226302977e-61
18,1.1077484164521685e-62
19,5.251156165210754e-60
20,3.5260028355771406e-57
21,8.092794291921881e-57
22,1.75370205849783e-53
23,2.69731740960669e-51
24,1.3762170873380668e-43
25,1.0863614775265992e-32
26,2.4533481857227886e-26
27,3.478251451437692e-20
28,2.0451360217356833e-16
29,4.1537217350073744e-12
30,2.784563058934706e-60
31,1.5380000523938205e-59
32,5.1869888918029294e-61
33,8.594974125858718e-60
34,4.2892801203169765e-60
35,4.190609877286352e-57
36,5.1489808986882895e-59
37,6.833499329938677e-53
38,2.585056956526874e-48
39,2.4852773274212372e-46
40,3.891804387434788e-35
41,6.696638785175205e-27
42,8.143846472044799e-21
43,9.88407599433611e-17
44,1.2799513684443099e-11
45,3.2021042434579744e-61
46,1.0042930108782565e-61
47,2.6874519563844804e-62
48,5.883733104390182e-61
49,3.7524695988067586e-62
50,2.8423586281073514e-59
51,1.062970803539432e-58
52,9.308651702508844e-54
53,1.4453127013275387e-51
54,4.346722321481704e-53
55,1.0331420143411617e-32
56,1.5547689785904674e-26
57,3.25787925282302e-20
58,4.3639876222310375e-17
59,4.4864694879095373e-13
60,1.200462001934866e-60
61,4.9362468151313e-61
62,7.12929246130397e-62
63,4.7033238036810095e-60
64,4.474428214251679e-61
65,2.4124018460856084e-62
66,1.8318918168708678e-59
67,6.174225719419181e-57
68,1.1119967410149722e-54
69,1.9558219416422778e-48
70,2.5695114603997054e-36
71,2.619893736952763e-27
72,1.0485082647960872e-19
73,1.4732010314815304e-16
74,1.4920009584719598e-12
75,5.7053888010591625e-62
76,8.314085907061313e-59
77,1.125936685264466e-59
78,1.2700880230105416e-61
79,1.7561299762407647e-61
80,5.195902862994433e-61
81,2.614514898227145e-61
82,9.356464116507085e-59
83,1.062401417916882e-51
84,5.844220868130868e-49
85,7.25753968337738e-38
86,9.45757859990061e-28
87,1.5351643783700474e-20
88,1.27337944579849e-15
89,5.991350515924437e-13
90,3.542980404711777e-59
91,1.1195303836920183e-59
92,2.6208610240409595e-60
93,1.8498918439239464e-61
94,1.2055035128971004e-61
95,3.3265117799533465e-63
96,2.777299078478835e-62
97,7.453408055966096e-61
98,7.169264614848585e-60
99,2.421854497902715e-51
100,5.578823195305364e-38
101,8.365569717918497e-31
102,3.7259942343875607e-22
103,1.5495484860072413e-15
104,2.6559527342657886e-12
105,1.981732910899206e-60
106,2.9168311755663304e-58
107,7.956437577846246e-58
108,5.279547986275304e-59
109,4.237965355700728e-61
110,6.810767744911414e-59
111,1.0435879552271891e-60
112,7.440988174421595e-61
113,2.568412320529127e-57
114,3.772294520856628e-52
115,4.4989539969665707e-35
116,1.0042781282686881e-27
117,9.521230896911296e-18
118,2.4899152545972503e-15
119,4.285644902470928e-12
120,3.142228120576184e-58
121,5.70941926023831e-58
122,2.7114405283848643e-57
123,4.8021636195146634e-58
124,3.6784003634121107e-57
125,1.495809897154811e-59
126,2.524583965982503e-57
127,6.723339075837406e-59
128,1.6275835217832753e-54
129,5.984302767566945e-49
130,2.5470494265155433e-37
131,2.3901078902926163e-25
132,5.928026227092436e-16
133,6.440551885337708e-14
134,8.001076525189257e-11
135,7.242738538701688e-55
136,2.988931813887451e-53
137,1.0402323471755532e-53
138,5.514162997379566e-55
139,8.293037325257088e-54
140,7.836841011961827e-58
141,1.5600825093680783e-55
142,5.981661452415898e-54
143,1.753951761956511e-50
144,1.510606739939045e-42
145,8.303882449470887e-30
146,2.6782150704720044e-20
147,5.801205316575348e-14
148,5.585303198163952e-12
149,1.7067563051369631e-09
150,5.603598687565951e-47
151,5.808676366995027e-50
152,4.2795461295433876e-51
153,3.1702125925978323e-48
154,6.937525117057386e-52
155,4.145565547600225e-52
156,2.390544292400349e-51
157,2.911826172837169e-45
158,3.546790732231197e-42
159,6.916292207336841e-33
160,5.694798697484951e-21
161,3.0118528537275076e-12
162,1.8109289097330328e-10
163,8.659079607209601e-09
164,1.940984665338635e-07
165,4.2444186026821056e-42
166,1.9613716369923782e-41
167,1.4706393635836788e-47
168,1.426410809905368e-45
169,4.351498352120918e-46
170,3.33591029525129e-42
171,4.901195798386389e-40
172,1.8813530516666576e-39
173,1.6597026992521856e-29
174,4.5067171960089895e-21
175,1.6408169386524757e-11
176,1.0059763592654128e-07
177,4.3888246518781126e-07
178,6.771544136691532e-06
179,3.0985531180032375e-05
180,3.762801613171545e-36
181,7.6947170829901844e-34
182,1.5141452686482173e-36
183,8.862282032741709e-35
184,9.147910293134026e-35
185,8.24824368552646e-31
186,7.203129386020028e-28
187,1.1682658517445956e-24
188,1.5070504596963304e-15
189,3.2412520020231304e-12
190,9.163868503868397e-08
191,5.434332793557287e-05
192,0.00017793245016896447
193,0.0017061991501151413
194,0.0012337336729534728
195,3.004196987423552e-24
196,3.0540158527941978e-24
197,2.56204251727225e-24
198,8.913905519645607e-25
199,6.968462347262339e-25
200,1.9064522221270723e-23
201,1.3221311928293617e-20
202,7.82269322048008e-17
203,3.407134387552062e-13
204,4.866696608389162e-08
205,3.3025441948148084e-05
206,0.00018790657576334997
207,0.0006283482143164781
208,0.0010454659460944692
209,0.0017824099181275902
210,8.734416642402122e-16
211,3.464631679836566e-15
212,4.744460153209707e-16
213,1.6440164331826868e-15
214,9.065361728215719e-16
215,2.490687704960828e-15
216,1.4086378261212865e-13
217,1.154669342888097e-11
218,6.9780368092709955e-09
219,2.6993551005048597e-06
220,6.513384295723604e-05
221,0.0011624056770770054
222,0.0005315909309170364
223,0.0011139822523674387
224,0.0007405896252212102
