sample,0
0,6.740712217146801e-56
1,3.024133701666941e-56
2,7.235755834920102e-55
3,1.6092401556234276e-54
4,4.883077033592099e-54
5,3.799473532488784e-50
6,4.68071118735459e-42
7,9.898976808445026e-39
8,3.427657551087337e-34
9,1.0937736772189217e-26
10,4.6794751515594634e-21
11,1.154855608129256e-13
12,7.073383301259783e-10
13,4.1306750022904773e-07
14,3.131630917765963e-05
15,2.83411585761178e-55
16,5.281671731224532e-55
17,5.264201542944577e-55
18,1.4216320903191957e-54
19,8.50170447864068e-53
20,9.918998146625511e-49
21,2.5359726127617673e-44
22,2.1873896596947856e-39
23,1.5016251805007286e-34
24,5.853799077323529e-26
25,1.041732833251744e-21
26,4.76011824928469e-14
27,2.9823899950717084e-09
28,5.608440806369674e-07
29,0.00010424758938249772
30,4.8666646403289784e-55
31,8.79833576968213e-55
32,3.771300319990391e-55
33,5.758325572995031e-53
34,2.2580552265963267e-52
35,6.254593396471836e-50
36,3.023010381373868e-44
37,2.92957146255196e-36
38,3.3856718799334765e-33
39,6.347013060157346e-29
40,7.799167111704674e-20
41,7.154934701799347e-15
42,1.8446134380889294e-09
43,8.460990181956553e-07
44,0.0001481865581901834
45,5.866586684696188e-54
46,5.288638877105663e-55
47,1.4480909941695464e-55
48,1.3083837350401952e-55
49,3.350788213679156e-52
50,2.6689837725802692e-52
51,2.747050695525489e-44
52,2.860552050294733e-38
53,3.163649782245899e-36
54,1.5239065250191128e-31
55,2.3855060762449593e-20
56,6.512511411869156e-15
57,5.497902231864183e-09
58,1.1657223041884096e-07
59,0.00021994533165415293
60,2.5990192912241973e-54
61,9.461390772322238e-55
62,4.091313344748267e-53
63,7.366680618939719e-54
64,8.551631393320644e-52
65,7.14198477959978e-52
66,8.313721238175125e-43
67,1.6284346502729676e-38
68,3.7177081618896868e-31
69,2.9829235928757733e-32
70,1.5904139742596165e-22
71,8.198105048966847e-15
72,1.9669419604929793e-09
73,2.604988044467574e-07
74,6.405321756985161e-05
75,8.038680686354324e-55
76,2.656630561586541e-53
77,7.419323703763657e-54
78,1.0385698268402177e-53
79,9.727391706434305e-51
80,1.652251712567307e-46
81,9.849904472859449e-45
82,3.402055224898881e-40
83,1.4903932074307268e-35
84,1.348907771655703e-32
85,1.7132175564445142e-25
86,4.153598274741518e-14
87,8.624197235032101e-10
88,1.271249062637623e-06
89,0.00010390824266730066
90,9.246047706208744e-54
91,2.2717755464854622e-52
92,1.9547414414017874e-53
93,3.9612846106830347e-53
94,1.249684335960061e-50
95,4.306699575387516e-50
96,1.2301003346653278e-44
97,2.8266015216842874e-39
98,2.1200386022581986e-36
99,4.1110476136095686e-32
100,5.450282020404391e-23
101,1.9432309878860162e-14
102,1.1996126191374058e-09
103,2.6328008375598415e-07
104,0.00010141733126527368
105,1.3601814860215446e-52
106,1.0302191186623319e-51
107,2.8342581987425568e-52
108,9.340674379832844e-52
109,2.671795335578542e-50
110,2.549077476042849e-46
111,4.853873322073125e-42
112,5.906603949846879e-40
113,1.0521335421836581e-36
114,7.849698664617536e-35
115,1.2809869981973099e-23
116,9.141506693686438e-16
117,1.864538505726952e-08
118,1.2786233565653455e-06
119,0.00038165857809313196
120,1.6637168826661642e-53
121,1.4330936229512392e-50
122,1.7227124427114836e-50
123,2.4734157078418335e-50
124,1.200420523714404e-46
125,3.011869145351961e-47
126,3.1516177446614636e-40
127,2.557178306200374e-38
128,9.602263887380567e-37
129,7.192951344614096e-28
130,4.706718890338709e-24
131,2.544452846316493e-12
132,6.044161075265655e-07
133,2.3161859302922645e-05
134,0.0011786856763069016
135,8.327511693572346e-47
136,7.253825423225186e-48
137,4.889309012617779e-47
138,1.028693649629894e-46
139,7.789858085955022e-46
140,6.057068352276768e-45
141,1.844286852652467e-41
142,7.817455992086278e-36
143,1.3542226218676409e-30
144,2.5244980154156633e-28
145,1.1093795722991072e-20
146,8.496982180028548e-10
147,1.3318162165709125e-05
148,0.0005659323130195168
149,0.004203623670465613
150,1.4147270614644032e-42
151,3.271623325686148e-42
152,7.49040007082126e-43
153,2.457623292694765e-39
154,5.97354511326587e-39
155,1.1029579387530554e-37
156,1.7689677266251375e-37
157,1.7713293818841973e-31
158,3.781671284926986e-26
159,1.639380811509059e-18
160,4.696129505273496e-11
161,8.59580116168353e-06
162,0.0013774781781874992
163,0.01168978759318602
164,0.06184263043557917
165,8.993007783798228e-34
166,7.924689765059283e-34
167,2.450833511628182e-34
168,9.085413284645483e-34
169,1.9503434883569382e-33
170,2.2036883652895132e-31
171,4.5931273995854037e-29
172,1.8933194446806224e-27
173,8.630513447233187e-19
174,2.8361555489921065e-11
175,1.8427285955736723e-07
176,0.020879109206025398
177,0.18782538643235033
178,0.2125025347353922
179,0.35836729518016897
180,1.403832270059286e-27
181,1.3135149003288118e-27
182,5.256174087179486e-29
183,1.1689200503515185e-27
184,7.757014398606392e-27
185,6.063721604714495e-27
186,2.702355975443594e-23
187,1.4376036051136439e-18
188,1.0794580490629804e-14
189,1.6672892033055416e-08
190,0.0010864378716439322
191,0.1741968580753893
192,0.2843360202317784
193,0.311745631444918
194,0.41935138962033924
195,1.0501596792856768e-21
196,1.491182669034355e-22
197,6.428718662085335e-20
198,2.6507646988244355e-21
199,1.1616677367241008e-20
200,1.243614337909846e-18
201,2.1367472396951432e-16
202,1.4511088151579801e-13
203,7.361267515048764e-10
204,5.0512801973693185e-06
205,0.013506714176242062
206,0.08025640123294993
207,0.1339742143958704
208,0.19524536182866475
209,0.2593613054982236
210,5.5982159813880335e-15
211,6.119775272690351e-14
212,8.985333680851951e-15
213,2.5035494377332574e-15
214,1.1349453449808328e-14
215,3.6770774446655856e-14
216,3.965385806419993e-12
217,1.9225581917002765e-11
218,2.2765567065654746e-08
219,1.51489922199875e-05
220,0.002084462369144464
221,0.03150448195485175
222,0.06668218856099337
223,0.10757801648732254
224,0.1640657509197618
